food_code,food_name,wweia_cat_num,wweia_cat_name,energy_kcal,carb_g,fiber_g,sugar_g,fat_g,sat_fat_g,protein_g,cholesterol_mg,portion_desc,portion_weight_g,energy_kcal_per_serving,carb_g_per_serving,fiber_g_per_serving,sugar_g_per_serving,fat_g_per_serving,sat_fat_g_per_serving,protein_g_per_serving,high_carb,high_sugar,low_fiber,high_sat_fat,diabetes_flag,ada_risk_level,source
57602500,"Cereal, oat bran, ready-to-eat",9999,Not included in a food category,403,68.34,12.9,15.59,10.15,2.494,10.4,0,1 cup,80.0,322.4,54.7,10.3,12.5,8.1,2.0,8.3,True,True,False,False,1,high,USDA FNDDS 2021-2023
57801000,"Baby Toddler cereal, barley, dry",9002,Baby food: cereals,376,69.4,6.6,13.2,6.6,0.894,13.2,0,1 tablespoon,3.8,14.3,2.6,0.3,0.5,0.3,0.0,0.5,False,False,True,False,0,low,USDA FNDDS 2021-2023
57804000,"Baby Toddler cereal, oatmeal, dry",9002,Baby food: cereals,394,73.48,7.3,11.67,6.36,0.841,10.99,0,1 tablespoon,3.8,15.0,2.8,0.3,0.4,0.2,0.0,0.4,False,False,True,False,0,low,USDA FNDDS 2021-2023
57805000,"Baby Toddler cereal, rice, dry",9002,Baby food: cereals,390,83.14,1.3,4.85,2.19,0.234,6.65,0,1 tablespoon,3.8,14.8,3.2,0.0,0.2,0.1,0.0,0.3,False,False,True,False,0,low,USDA FNDDS 2021-2023
57805090,"Baby Toddler cereal, rice with fruit, dry",9002,Baby food: cereals,388,83.4,1.7,6.97,2.17,0.257,6.51,0,1 tablespoon,3.8,14.7,3.2,0.1,0.3,0.1,0.0,0.2,False,False,True,False,0,low,USDA FNDDS 2021-2023
57806000,"Baby Toddler cereal, multigrain with fruit, dry",9002,Baby food: cereals,404,80.47,6.9,27.7,6.43,1.04,6.53,0,1 tablespoon,3.8,15.4,3.1,0.3,1.1,0.2,0.0,0.2,False,False,True,False,0,low,USDA FNDDS 2021-2023
57806050,"Baby Toddler cereal, multigrain, dry",9002,Baby food: cereals,407,80.06,6.7,26.67,6.67,1.058,6.67,0,1 tablespoon,3.8,15.5,3.0,0.3,1.0,0.3,0.0,0.3,False,False,True,False,0,low,USDA FNDDS 2021-2023
57806100,"Baby Toddler cereal, oatmeal with fruit, dry",9002,Baby food: cereals,392,74.22,7.4,13.45,6.13,0.834,10.64,0,1 tablespoon,3.8,14.9,2.8,0.3,0.5,0.2,0.0,0.4,False,False,True,False,0,low,USDA FNDDS 2021-2023
57820000,"Baby Toddler cereal, NFS",9002,Baby food: cereals,89,18.4,1.8,7.82,0.96,0.157,1.92,0,1 tablespoon,15.0,13.4,2.8,0.3,1.2,0.1,0.0,0.3,False,False,True,False,0,low,USDA FNDDS 2021-2023
57820100,"Baby Toddler cereal, rice, ready-to-eat",9002,Baby food: cereals,73,16.09,0.1,0.21,0.3,0.071,1.38,0,1 tablespoon,15.0,11.0,2.4,0.0,0.0,0.0,0.0,0.2,False,False,True,False,0,low,USDA FNDDS 2021-2023
57820200,"Baby Toddler cereal, oatmeal, ready-to-eat",9002,Baby food: cereals,76,13.77,1.9,0.62,1.3,0.211,2.54,0,1 tablespoon,15.0,11.4,2.1,0.3,0.1,0.2,0.0,0.4,False,False,True,False,0,low,USDA FNDDS 2021-2023
57820300,"Baby Toddler cereal, multigrain, ready-to-eat",9002,Baby food: cereals,75,15.0,1.1,1.16,0.89,0.162,1.87,0,1 tablespoon,15.0,11.2,2.2,0.2,0.2,0.1,0.0,0.3,False,False,True,False,0,low,USDA FNDDS 2021-2023
57822000,"Baby Toddler cereal, multigrain with fruit, ready-to-eat",9002,Baby food: cereals,88,19.24,1.2,8.18,0.68,0.124,1.46,0,1 tablespoon,15.0,13.2,2.9,0.2,1.2,0.1,0.0,0.2,False,False,True,False,0,low,USDA FNDDS 2021-2023
57823000,"Baby Toddler cereal, oatmeal with fruit, ready-to-eat",9002,Baby food: cereals,89,18.4,1.8,7.82,0.96,0.157,1.92,0,1 tablespoon,15.0,13.4,2.8,0.3,1.2,0.1,0.0,0.3,False,False,True,False,0,low,USDA FNDDS 2021-2023
57824000,"Baby Toddler cereal, rice with fruit, ready-to-eat",9002,Baby food: cereals,87,19.98,0.6,7.54,0.27,0.062,1.12,0,1 tablespoon,15.0,13.0,3.0,0.1,1.1,0.0,0.0,0.2,False,False,True,False,0,low,USDA FNDDS 2021-2023
58100360,Chilaquiles,3506,Other Mexican mixed dishes,195,14.9,2.1,1.12,10.67,5.073,10.63,141,1 cup,170.0,331.5,25.3,3.6,1.9,18.1,8.6,18.1,False,False,False,True,0,low,USDA FNDDS 2021-2023
58101830,Frito pie,3506,Other Mexican mixed dishes,328,26.32,2.9,0.86,20.98,5.532,9.96,24,1 cup,150.0,492.0,39.5,4.4,1.3,31.5,8.3,14.9,True,False,False,True,1,medium,USDA FNDDS 2021-2023
58101835,Mexican pizza,3506,Other Mexican mixed dishes,249,15.3,2.1,0.34,13.94,4.489,15.47,46,1 pizza,100.0,249.0,15.3,2.1,0.3,13.9,4.5,15.5,False,False,False,False,0,low,USDA FNDDS 2021-2023
58101930,Taco or tostada salad with meat,3502,Burritos and tacos,179,16.49,2.9,1.8,9.32,2.886,7.45,15,1 small taco salad,237.0,424.2,39.1,6.9,4.3,22.1,6.8,17.7,True,False,False,True,1,medium,USDA FNDDS 2021-2023
58101935,Taco or tostada salad with chicken,3502,Burritos and tacos,167,16.29,2.8,1.78,8.02,2.283,7.83,19,1 small taco salad,240.0,400.8,39.1,6.7,4.3,19.2,5.5,18.8,True,False,False,True,1,medium,USDA FNDDS 2021-2023
58101940,"Taco or tostada salad, meatless",3502,Burritos and tacos,163,19.3,3.7,1.84,7.36,2.129,5.28,5,1 small taco salad,234.0,381.4,45.2,8.7,4.3,17.2,5.0,12.4,True,False,False,False,1,medium,USDA FNDDS 2021-2023
58101945,Taco or tostada salad with meat and sour cream,3502,Burritos and tacos,181,15.12,2.5,2.0,10.4,3.863,6.91,20,1 small taco salad,264.0,477.8,39.9,6.6,5.3,27.5,10.2,18.2,True,False,False,True,1,medium,USDA FNDDS 2021-2023
58101950,Taco or tostada salad with chicken and sour cream,3502,Burritos and tacos,171,14.96,2.5,1.98,9.26,3.324,7.24,23,1 small taco salad,273.0,466.8,40.8,6.8,5.4,25.3,9.1,19.8,True,False,False,True,1,medium,USDA FNDDS 2021-2023
58101955,"Taco or tostada salad, meatless with sour cream",3502,Burritos and tacos,167,17.56,3.3,2.04,8.7,3.212,5.0,11,1 small taco salad,266.0,444.2,46.7,8.8,5.4,23.1,8.5,13.3,True,False,False,True,1,medium,USDA FNDDS 2021-2023
58102000,"Taco, NFS",3502,Burritos and tacos,246,15.62,2.2,0.33,13.56,4.178,15.31,45,1 miniature,50.0,123.0,7.8,1.1,0.2,6.8,2.1,7.7,False,False,True,False,0,low,USDA FNDDS 2021-2023
58102010,"Taco, corn tortilla, beef, cheese",3502,Burritos and tacos,249,15.3,2.1,0.34,13.94,4.489,15.47,46,1 miniature,50.0,124.5,7.6,1.0,0.2,7.0,2.2,7.7,False,False,True,False,0,low,USDA FNDDS 2021-2023
58102020,"Taco, corn tortilla, beef, with beans, cheese",3502,Burritos and tacos,212,19.14,3.2,0.49,10.61,3.156,10.63,25,1 miniature,50.0,106.0,9.6,1.6,0.2,5.3,1.6,5.3,False,False,True,False,0,low,USDA FNDDS 2021-2023
58102030,"Taco, corn tortilla, pork, cheese",3502,Burritos and tacos,251,15.3,2.1,0.34,14.5,4.576,14.82,51,1 miniature,50.0,125.5,7.6,1.0,0.2,7.2,2.3,7.4,False,False,True,False,0,low,USDA FNDDS 2021-2023
58102040,"Taco, corn tortilla, pork, with beans, cheese",3502,Burritos and tacos,214,19.14,3.2,0.49,10.89,3.199,10.31,27,1 miniature,50.0,107.0,9.6,1.6,0.2,5.4,1.6,5.2,False,False,True,False,0,low,USDA FNDDS 2021-2023
58102050,"Taco, corn tortilla, chicken, cheese",3502,Burritos and tacos,211,15.3,2.1,0.34,9.6,2.462,16.23,63,1 miniature,50.0,105.5,7.6,1.0,0.2,4.8,1.2,8.1,False,False,True,False,0,low,USDA FNDDS 2021-2023
58102060,"Taco, corn tortilla, chicken, with beans, cheese",3502,Burritos and tacos,193,19.14,3.2,0.49,8.44,2.142,11.02,34,1 miniature,50.0,96.5,9.6,1.6,0.2,4.2,1.1,5.5,False,False,True,False,0,low,USDA FNDDS 2021-2023
58102070,"Taco, corn tortilla, with beans, cheese",3502,Burritos and tacos,176,22.99,4.2,0.64,7.28,1.823,5.8,4,1 miniature,50.0,88.0,11.5,2.1,0.3,3.6,0.9,2.9,False,False,False,False,0,low,USDA FNDDS 2021-2023
58102110,"Taco, flour tortilla, beef, cheese",3502,Burritos and tacos,257,18.87,1.3,1.45,12.27,4.959,16.71,47,1 miniature,50.0,128.5,9.4,0.6,0.7,6.1,2.5,8.4,False,False,True,False,0,low,USDA FNDDS 2021-2023
58102120,"Taco, flour tortilla, beef, with beans, cheese",3502,Burritos and tacos,221,22.73,2.4,1.6,8.92,3.619,11.85,25,1 miniature,50.0,110.5,11.4,1.2,0.8,4.5,1.8,5.9,False,False,True,False,0,low,USDA FNDDS 2021-2023
58102130,"Taco, flour tortilla, pork, cheese",3502,Burritos and tacos,260,18.87,1.3,1.45,12.83,5.046,16.06,51,1 miniature,50.0,130.0,9.4,0.6,0.7,6.4,2.5,8.0,False,False,True,False,0,low,USDA FNDDS 2021-2023
58102140,"Taco, flour tortilla, pork, with beans, cheese",3502,Burritos and tacos,222,22.73,2.4,1.6,9.2,3.663,11.53,28,1 miniature,50.0,111.0,11.4,1.2,0.8,4.6,1.8,5.8,False,False,True,False,0,low,USDA FNDDS 2021-2023
58102150,"Taco, flour tortilla, chicken, cheese",3502,Burritos and tacos,220,18.87,1.3,1.45,7.91,2.922,17.48,63,1 miniature,50.0,110.0,9.4,0.6,0.7,4.0,1.5,8.7,False,False,True,False,0,low,USDA FNDDS 2021-2023
58102160,"Taco, flour tortilla, chicken, with beans, cheese",3502,Burritos and tacos,202,22.73,2.4,1.6,6.74,2.601,12.24,34,1 miniature,50.0,101.0,11.4,1.2,0.8,3.4,1.3,6.1,False,False,True,False,0,low,USDA FNDDS 2021-2023
58102170,"Taco, flour tortilla, with beans, cheese",3502,Burritos and tacos,184,26.59,3.4,1.76,5.57,2.279,6.99,4,1 miniature,50.0,92.0,13.3,1.7,0.9,2.8,1.1,3.5,False,False,True,False,0,low,USDA FNDDS 2021-2023
58102210,"Taco, fish",3502,Burritos and tacos,275,22.99,2.5,0.43,15.29,2.383,11.62,27,1 miniature,50.0,137.5,11.5,1.2,0.2,7.6,1.2,5.8,False,False,True,False,0,low,USDA FNDDS 2021-2023
58102220,"Taco, meat, no cheese",3502,Burritos and tacos,243,15.94,2.2,0.31,13.18,3.867,15.15,44,1 miniature,50.0,121.5,8.0,1.1,0.2,6.6,1.9,7.6,False,False,True,False,0,low,USDA FNDDS 2021-2023
58102230,"Taco, meat, with beans, no cheese",3502,Burritos and tacos,205,19.98,3.4,0.48,9.68,2.467,10.07,22,1 miniature,50.0,102.5,10.0,1.7,0.2,4.8,1.2,5.0,False,False,True,False,0,low,USDA FNDDS 2021-2023
58102240,"Taco, with beans, no cheese",3502,Burritos and tacos,167,24.01,4.5,0.64,6.18,1.068,5.0,0,1 miniature,50.0,83.5,12.0,2.2,0.3,3.1,0.5,2.5,False,False,False,False,0,low,USDA FNDDS 2021-2023
58102250,"Taco, cheese only",3502,Burritos and tacos,275,27.75,3.8,0.86,13.45,7.088,12.19,36,1 miniature,35.0,96.2,9.7,1.3,0.3,4.7,2.5,4.3,False,False,True,False,0,low,USDA FNDDS 2021-2023
58102300,"Burrito, NFS",3502,Burritos and tacos,219,23.87,2.5,1.68,8.54,3.481,11.12,22,1 miniature,110.0,240.9,26.3,2.8,1.8,9.4,3.8,12.2,False,False,False,False,0,low,USDA FNDDS 2021-2023
58102310,"Burrito, beef, cheese",3502,Burritos and tacos,267,28.33,2.0,2.16,10.68,4.311,13.28,30,1 miniature,95.0,253.6,26.9,1.9,2.1,10.1,4.1,12.6,False,False,True,False,0,low,USDA FNDDS 2021-2023
58102320,"Burrito, beef, with rice, cheese",3502,Burritos and tacos,231,28.24,1.5,1.54,8.03,3.315,10.44,22,1 miniature,110.0,254.1,31.1,1.6,1.7,8.8,3.6,11.5,True,False,True,False,1,medium,USDA FNDDS 2021-2023
58102330,"Burrito, beef, with beans, cheese",3502,Burritos and tacos,219,23.87,2.5,1.68,8.54,3.481,11.12,22,1 miniature,110.0,240.9,26.3,2.8,1.8,9.4,3.8,12.2,False,False,False,False,0,low,USDA FNDDS 2021-2023
58102340,"Burrito, beef, with beans and rice, cheese",3502,Burritos and tacos,225,26.05,2.0,1.61,8.29,3.398,10.78,22,1 miniature,110.0,247.5,28.7,2.2,1.8,9.1,3.7,11.9,False,False,False,False,0,low,USDA FNDDS 2021-2023
58102410,"Burrito, pork, cheese",3502,Burritos and tacos,268,28.33,2.0,2.16,11.02,4.363,12.89,32,1 miniature,95.0,254.6,26.9,1.9,2.1,10.5,4.1,12.2,False,False,True,False,0,low,USDA FNDDS 2021-2023
58102420,"Burrito, pork, with rice, cheese",3502,Burritos and tacos,232,28.24,1.5,1.54,8.26,3.351,10.17,24,1 miniature,110.0,255.2,31.1,1.6,1.7,9.1,3.7,11.2,True,False,True,False,1,medium,USDA FNDDS 2021-2023
58102430,"Burrito, pork, with beans, cheese",3502,Burritos and tacos,220,23.87,2.5,1.68,8.78,3.517,10.85,24,1 miniature,110.0,242.0,26.3,2.8,1.8,9.7,3.9,11.9,False,False,False,False,0,low,USDA FNDDS 2021-2023
58102440,"Burrito, pork, with beans and rice, cheese",3502,Burritos and tacos,226,26.05,2.0,1.61,8.52,3.434,10.51,24,1 miniature,110.0,248.6,28.7,2.2,1.8,9.4,3.8,11.6,False,False,False,False,0,low,USDA FNDDS 2021-2023
58102510,"Burrito, chicken, cheese",3502,Burritos and tacos,244,28.33,2.0,2.16,8.06,3.085,13.74,40,1 miniature,110.0,268.4,31.2,2.2,2.4,8.9,3.4,15.1,True,False,False,False,1,medium,USDA FNDDS 2021-2023
58102520,"Burrito, chicken, with rice, cheese",3502,Burritos and tacos,215,28.24,1.5,1.54,6.2,2.459,10.76,29,1 miniature,110.0,236.5,31.1,1.6,1.7,6.8,2.7,11.8,True,False,True,False,1,medium,USDA FNDDS 2021-2023
58102530,"Burrito, chicken, with beans, cheese",3502,Burritos and tacos,203,23.87,2.5,1.68,6.71,2.625,11.45,29,1 miniature,110.0,223.3,26.3,2.8,1.8,7.4,2.9,12.6,False,False,False,False,0,low,USDA FNDDS 2021-2023
58102540,"Burrito, chicken, with beans and rice, cheese",3502,Burritos and tacos,209,26.05,2.0,1.61,6.45,2.542,11.1,29,1 miniature,110.0,229.9,28.7,2.2,1.8,7.1,2.8,12.2,False,False,False,False,0,low,USDA FNDDS 2021-2023
58102605,"Burrito, with beans, no cheese",3502,Burritos and tacos,188,30.84,5.1,1.74,3.95,1.396,7.41,0,1 miniature,110.0,206.8,33.9,5.6,1.9,4.3,1.5,8.2,True,False,False,False,1,medium,USDA FNDDS 2021-2023
58102610,"Burrito, with beans, cheese",3502,Burritos and tacos,196,29.49,4.9,1.69,5.16,2.139,8.1,4,1 miniature,95.0,186.2,28.0,4.7,1.6,4.9,2.0,7.7,False,False,False,False,0,low,USDA FNDDS 2021-2023
58102620,"Burrito, with beans and rice, cheese",3502,Burritos and tacos,202,32.2,3.2,1.59,4.87,2.052,6.89,4,1 miniature,110.0,222.2,35.4,3.5,1.7,5.4,2.3,7.6,True,False,False,False,1,medium,USDA FNDDS 2021-2023
58102630,"Burrito, meat, no cheese",3502,Burritos and tacos,262,29.63,2.1,2.23,9.75,3.674,12.85,27,1 miniature,110.0,288.2,32.6,2.3,2.5,10.7,4.0,14.1,True,False,False,False,1,medium,USDA FNDDS 2021-2023
58102640,"Burrito, meat, with rice, no cheese",3502,Burritos and tacos,224,29.59,1.6,1.57,6.91,2.595,9.84,19,1 miniature,110.0,246.4,32.5,1.8,1.7,7.6,2.9,10.8,True,False,True,False,1,medium,USDA FNDDS 2021-2023
58102650,"Burrito, meat, with beans, no cheese",3502,Burritos and tacos,211,24.99,2.6,1.73,7.45,2.769,10.56,19,1 miniature,110.0,232.1,27.5,2.9,1.9,8.2,3.0,11.6,False,False,False,False,0,low,USDA FNDDS 2021-2023
58102660,"Burrito, meat, with beans and rice, no cheese",3502,Burritos and tacos,218,27.29,2.1,1.65,7.18,2.682,10.2,19,1 miniature,110.0,239.8,30.0,2.3,1.8,7.9,3.0,11.2,False,False,False,False,0,low,USDA FNDDS 2021-2023
58102680,"Burrito, cheese only",3502,Burritos and tacos,328,30.59,2.1,2.56,16.53,8.571,13.69,36,1 miniature,75.0,246.0,22.9,1.6,1.9,12.4,6.4,10.3,False,False,True,True,0,medium,USDA FNDDS 2021-2023
58102700,"Burrito bowl, NFS",3506,Other Mexican mixed dishes,145,10.58,1.0,0.22,5.44,2.289,13.03,49,"1 item, any size",270.0,391.5,28.6,2.7,0.6,14.7,6.2,35.2,False,False,False,True,0,low,USDA FNDDS 2021-2023
58102710,"Burrito bowl, beef or pork",3506,Other Mexican mixed dishes,213,0.27,0.0,0.09,14.21,6.133,19.97,69,"1 item, any size",225.0,479.2,0.6,0.0,0.2,32.0,13.8,44.9,False,False,True,True,0,medium,USDA FNDDS 2021-2023
58102720,"Burrito bowl, beef or pork, with rice",3506,Other Mexican mixed dishes,181,14.21,0.2,0.09,8.05,3.574,11.92,37,"1 item, any size",270.0,488.7,38.4,0.5,0.2,21.7,9.6,32.2,True,False,True,True,1,high,USDA FNDDS 2021-2023
58102730,"Burrito bowl, beef or pork, with beans",3506,Other Mexican mixed dishes,161,6.94,1.8,0.34,8.91,3.85,13.06,37,"1 item, any size",270.0,434.7,18.7,4.9,0.9,24.1,10.4,35.3,False,False,False,True,0,low,USDA FNDDS 2021-2023
58102740,"Burrito bowl, beef or pork, with beans and rice",3506,Other Mexican mixed dishes,171,10.58,1.0,0.22,8.48,3.712,12.49,37,"1 item, any size",315.0,538.6,33.3,3.2,0.7,26.7,11.7,39.3,True,False,False,True,1,medium,USDA FNDDS 2021-2023
58102750,"Burrito bowl, chicken",3506,Other Mexican mixed dishes,161,0.27,0.0,0.09,8.11,3.286,21.04,93,"1 item, any size",225.0,362.2,0.6,0.0,0.2,18.2,7.4,47.3,False,False,True,True,0,medium,USDA FNDDS 2021-2023
58102760,"Burrito bowl, chicken, with rice",3506,Other Mexican mixed dishes,155,14.21,0.2,0.09,5.0,2.151,12.46,49,"1 item, any size",270.0,418.5,38.4,0.5,0.2,13.5,5.8,33.6,True,False,True,True,1,high,USDA FNDDS 2021-2023
58102770,"Burrito bowl, chicken, with beans",3506,Other Mexican mixed dishes,135,6.94,1.8,0.34,5.87,2.427,13.6,49,"1 item, any size",270.0,364.5,18.7,4.9,0.9,15.8,6.6,36.7,False,False,False,True,0,low,USDA FNDDS 2021-2023
58102780,"Burrito bowl, chicken, with beans and rice",3506,Other Mexican mixed dishes,145,10.58,1.0,0.22,5.44,2.289,13.03,49,"1 item, any size",315.0,456.8,33.3,3.2,0.7,17.1,7.2,41.0,True,False,False,True,1,medium,USDA FNDDS 2021-2023
58102790,"Burrito bowl, with beans",3506,Other Mexican mixed dishes,129,17.3,5.7,0.46,3.42,1.659,8.04,7,"1 item, any size",225.0,290.2,38.9,12.8,1.0,7.7,3.7,18.1,True,False,False,False,1,medium,USDA FNDDS 2021-2023
58102800,"Enchilada, NFS",3506,Other Mexican mixed dishes,178,14.64,2.3,0.79,9.02,3.22,10.03,33,"1 enchilada, any size",150.0,267.0,22.0,3.4,1.2,13.5,4.8,15.0,False,False,False,False,0,low,USDA FNDDS 2021-2023
58102810,"Enchilada, beef",3506,Other Mexican mixed dishes,191,14.64,2.3,0.79,10.54,3.931,9.76,27,"1 enchilada, any size",150.0,286.5,22.0,3.4,1.2,15.8,5.9,14.6,False,False,False,True,0,low,USDA FNDDS 2021-2023
58102820,"Enchilada, pork",3506,Other Mexican mixed dishes,192,14.64,2.3,0.79,10.74,3.962,9.54,28,"1 enchilada, any size",150.0,288.0,22.0,3.4,1.2,16.1,5.9,14.3,False,False,False,True,0,low,USDA FNDDS 2021-2023
58102830,"Enchilada, chicken",3506,Other Mexican mixed dishes,178,14.64,2.3,0.79,9.02,3.22,10.03,33,"1 enchilada, any size",150.0,267.0,22.0,3.4,1.2,13.5,4.8,15.0,False,False,False,False,0,low,USDA FNDDS 2021-2023
58102840,"Enchilada, no meat",3506,Other Mexican mixed dishes,165,17.34,3.1,0.9,8.2,2.996,6.37,12,"1 enchilada, any size",150.0,247.5,26.0,4.6,1.4,12.3,4.5,9.6,False,False,False,False,0,low,USDA FNDDS 2021-2023
58103100,"Tamale, NFS",3506,Other Mexican mixed dishes,174,15.8,2.4,0.46,9.04,2.69,7.38,20,"1 item, any size",140.0,243.6,22.1,3.4,0.6,12.7,3.8,10.3,False,False,False,False,0,low,USDA FNDDS 2021-2023
58103120,"Tamale, beef",3506,Other Mexican mixed dishes,174,15.8,2.4,0.46,9.04,2.69,7.38,20,"1 item, any size",140.0,243.6,22.1,3.4,0.6,12.7,3.8,10.3,False,False,False,False,0,low,USDA FNDDS 2021-2023
58103125,"Tamale, pork",3506,Other Mexican mixed dishes,174,15.8,2.4,0.46,9.04,2.69,7.38,20,"1 item, any size",140.0,243.6,22.1,3.4,0.6,12.7,3.8,10.3,False,False,False,False,0,low,USDA FNDDS 2021-2023
58103130,"Tamale, chicken",3506,Other Mexican mixed dishes,174,15.8,2.4,0.46,9.04,2.69,7.38,20,"1 item, any size",140.0,243.6,22.1,3.4,0.6,12.7,3.8,10.3,False,False,False,False,0,low,USDA FNDDS 2021-2023
58103250,"Tamale, no meat",3506,Other Mexican mixed dishes,186,26.68,3.2,7.42,7.21,2.629,3.48,17,"1 item, any size",140.0,260.4,37.4,4.5,10.4,10.1,3.7,4.9,True,True,False,False,1,high,USDA FNDDS 2021-2023
58103310,Tamale casserole with meat,3506,Other Mexican mixed dishes,174,15.8,2.4,0.46,9.04,2.69,7.38,20,1 cup,250.0,435.0,39.5,6.0,1.2,22.6,6.7,18.4,True,False,False,True,1,medium,USDA FNDDS 2021-2023
58104105,"Nachos, NFS",3504,Nachos,265,23.85,1.7,0.39,15.85,3.477,7.6,18,1 chip,7.0,18.6,1.7,0.1,0.0,1.1,0.2,0.5,False,False,True,False,0,low,USDA FNDDS 2021-2023
58104120,"Nachos, cheese only",3504,Nachos,266,27.83,2.0,0.45,15.74,2.99,4.46,6,1 chip,7.0,18.6,1.9,0.1,0.0,1.1,0.2,0.3,False,False,True,False,0,low,USDA FNDDS 2021-2023
58104130,"Nachos, beef or pork",3504,Nachos,265,19.87,1.4,0.32,15.96,3.963,10.73,30,1 chip,7.0,18.6,1.4,0.1,0.0,1.1,0.3,0.8,False,False,True,False,0,low,USDA FNDDS 2021-2023
58104135,"Nachos, beef or pork, with beans",3504,Nachos,220,18.26,2.0,0.38,12.45,3.124,9.28,22,1 chip,7.0,15.4,1.3,0.1,0.0,0.9,0.2,0.6,False,False,True,False,0,low,USDA FNDDS 2021-2023
58104150,"Nachos, chicken",3504,Nachos,242,19.87,1.4,0.32,13.33,2.738,11.2,40,1 chip,7.0,16.9,1.4,0.1,0.0,0.9,0.2,0.8,False,False,True,False,0,low,USDA FNDDS 2021-2023
58104165,"Nachos, chicken, with beans",3504,Nachos,203,18.26,2.0,0.38,10.48,2.207,9.62,30,1 chip,7.0,14.2,1.3,0.1,0.0,0.7,0.2,0.7,False,False,True,False,0,low,USDA FNDDS 2021-2023
58104170,"Nachos, with beans",3504,Nachos,210,23.28,2.5,0.48,11.37,2.239,4.62,4,1 chip,7.0,14.7,1.6,0.2,0.0,0.8,0.2,0.3,False,False,True,False,0,low,USDA FNDDS 2021-2023
58104255,"Gordita, cheese only",3506,Other Mexican mixed dishes,324,22.39,1.7,0.74,21.59,8.326,10.65,35,"1 item, any size",125.0,405.0,28.0,2.1,0.9,27.0,10.4,13.3,False,False,False,True,0,low,USDA FNDDS 2021-2023
58104260,"Gordita, with beans",3506,Other Mexican mixed dishes,207,20.17,2.9,0.6,11.81,3.142,5.83,8,"1 item, any size",175.0,362.2,35.3,5.1,1.0,20.7,5.5,10.2,True,False,False,True,1,medium,USDA FNDDS 2021-2023
58104290,"Gordita, meat",3506,Other Mexican mixed dishes,296,13.12,1.0,0.32,19.36,6.144,16.99,54,"1 item, any size",175.0,518.0,23.0,1.8,0.6,33.9,10.8,29.7,False,False,True,True,0,medium,USDA FNDDS 2021-2023
58104295,"Gordita, meat, with beans",3506,Other Mexican mixed dishes,252,16.64,2.0,0.46,15.59,4.643,11.41,31,"1 item, any size",175.0,441.0,29.1,3.5,0.8,27.3,8.1,20.0,False,False,False,True,0,low,USDA FNDDS 2021-2023
58104500,"Chimichanga, meat",3506,Other Mexican mixed dishes,324,25.76,1.8,1.96,18.8,5.134,12.08,27,"1 item, any size",190.0,615.6,48.9,3.4,3.7,35.7,9.8,23.0,True,False,False,True,1,medium,USDA FNDDS 2021-2023
58104520,"Chimichanga, with beans",3506,Other Mexican mixed dishes,260,26.81,4.4,1.54,13.78,3.16,7.36,4,"1 item, any size",190.0,494.0,50.9,8.4,2.9,26.2,6.0,14.0,True,False,False,True,1,medium,USDA FNDDS 2021-2023
58104530,"Chimichanga, chicken",3506,Other Mexican mixed dishes,304,25.76,1.8,1.96,16.42,4.02,12.5,36,"1 item, any size",190.0,577.6,48.9,3.4,3.7,31.2,7.6,23.8,True,False,False,True,1,medium,USDA FNDDS 2021-2023
58104700,"Quesadilla, NFS",3506,Other Mexican mixed dishes,316,28.62,2.0,2.41,16.21,8.454,13.36,36,1 full circle,140.0,442.4,40.1,2.8,3.4,22.7,11.8,18.7,True,False,False,True,1,medium,USDA FNDDS 2021-2023
58104710,"Quesadilla, cheese only",3506,Other Mexican mixed dishes,316,28.62,2.0,2.41,16.21,8.454,13.36,36,1 full circle,120.0,379.2,34.3,2.4,2.9,19.5,10.1,16.0,True,False,False,True,1,medium,USDA FNDDS 2021-2023
58104730,"Quesadilla, beef or pork",3506,Other Mexican mixed dishes,305,27.32,1.9,2.15,15.13,6.061,14.07,35,1 full circle,140.0,427.0,38.2,2.7,3.0,21.2,8.5,19.7,True,False,False,True,1,medium,USDA FNDDS 2021-2023
58104740,"Quesadilla, chicken",3506,Other Mexican mixed dishes,287,27.32,1.9,2.15,12.99,5.058,14.45,43,1 full circle,140.0,401.8,38.2,2.7,3.0,18.2,7.1,20.2,True,False,False,True,1,medium,USDA FNDDS 2021-2023
58104750,"Quesadilla, with vegetables",3506,Other Mexican mixed dishes,253,29.18,2.2,3.1,11.32,4.585,8.14,14,1 full circle,140.0,354.2,40.9,3.1,4.3,15.8,6.4,11.4,True,False,False,True,1,medium,USDA FNDDS 2021-2023
58104760,"Quesadilla, beef or pork, with vegetables",3506,Other Mexican mixed dishes,279,28.22,2.1,2.63,13.22,5.319,11.1,24,1 full circle,160.0,446.4,45.2,3.4,4.2,21.2,8.5,17.8,True,False,False,True,1,medium,USDA FNDDS 2021-2023
58104770,"Quesadilla, chicken, with vegetables",3506,Other Mexican mixed dishes,270,28.22,2.1,2.63,12.14,4.818,11.29,29,1 full circle,160.0,432.0,45.2,3.4,4.2,19.4,7.7,18.1,True,False,False,True,1,medium,USDA FNDDS 2021-2023
58104780,"Quesadilla, egg",3706,Egg/breakfast sandwiches,249,20.06,1.4,1.75,13.71,4.429,10.91,212,1 full circle,140.0,348.6,28.1,2.0,2.4,19.2,6.2,15.3,False,False,False,True,0,low,USDA FNDDS 2021-2023
